hospital,1,185,252,277,1028,1071,1110,1145,1197,1293,1352,1477,1532,1550,1742,1785,1822,1940,2479
stated,1,57,267,268,312,335,404,422,429,443,473,505,541,564,645,748,781,1130,1158,1160,1197,1223,1305,1361,1368,1371,1507,1668,1723,1758,1771,1799,1812,1824,1910,1945,1976,2049,2054,2139,2183,2248,2264,2304,2492,2555,2590,2631,2636
rooms,1,289,1033,1304,1466,1691,1703,2014,2095,2183,2278
patient,1,5,252,947,985,1029,1197,2496,2631
buildings,1,91,227,289,386,553,584,750,1051,1098,1104,1109,1223,1592,1665,1697,1703,1899,1910,1945,2064,2092,2303,2305,2439,2573
utica psychiatric center,1
amariah brigham,1
william,1,27,41,54,110,116,153,175,241,242,363,366,386,473,485,595,795,885,955,1028,1055,1062,1079,1085,1093,1137,1185,1315,1386,1397,1534,1547,1650,1812,1851,2048,2176,2197,2218,2284,2539,2606,2660
american journal,1
days,1,4,41,81,97,125,139,175,239,252,262,268,290,371,457,505,700,745,748,837,926,1051,1180,1218,1276,1280,1308,1361,1398,1426,1562,1563,1636,1714,1755,1856,1929,1976,2048,2064,2173,2219,2274,2278,2280,2422,2492,2529,2631
cribs,1
items,1,212,267,426,485,1051,1739,2118
december jpg,1
main,1,55,88,105,118,125,175,192,212,227,238,260,269,303,330,363,365,448,453,485,548,553,598,609,637,661,663,690,716,850,896,914,935,1033,1054,1098,1102,1180,1305,1361,1368,1385,1397,1474,1528,1534,1537,1572,1653,1779,1799,1845,1899,1931,1940,1945,1964,1981,1991,2048,2076,2084,2160,2205,2232,2304,2305,2344,2357,2422,2486,2497,2518,2608,2670
provided,1,37,88,235,302,365,373,435,594,722,730,969,1019,1034,1047,1264,1314,1329,1381,1397,1691,1732,1778,2186,2326,2537,2618
facilities,1,148,227,247,277,430,453,660,708,862,1055,1091,1110,1130,1218,1547,1602,1742,1870,1945,1946,1964,2205
photos image,1
right,1,39,81,110,136,220,268,386,653,661,675,700,748,846,916,1027,1059,1203,1218,1363,1381,1432,1563,1597,1599,1624,1692,1705,1714,1736,1742,1771,1856,1956,1958,1964,2139,2306,2366,2580
alder,1,980
articles,1,273,456,708,1218,1223,1341,1381,1609,2306,2544
musical,1,226,278,371,540,605,710,825,845,849,911,1034,1145,1170,1223,1314,1355,1361,1369,1414,1519,1597,1725,1899,2072,2149,2219,2327,2544
historic,1,37,226,422,731,748,935,1482,1547,1679,1697,1706,1838,1910
therapeutic,1
